year_film,year_ceremony,ceremony,category,canon_category,name,film,winner,mapped_Category.
2005,2006,78,SOUND MIXING,SOUND MIXING,Christopher Boyes/Michael Semanick/Michael Hedges/Hammond Peek,King Kong,TRUE,Other
2005,2006,78,SOUND MIXING,SOUND MIXING,Kevin O'Connell/Greg P. Russell/Rick Kline/John Pritchett,Memoirs of a Geisha,FALSE,Other
2005,2006,78,SOUND MIXING,SOUND MIXING,Paul Massey/D.M. Hemphill/Peter F. Kurland,Walk the Line,FALSE,Other
2005,2006,78,SOUND MIXING,SOUND MIXING,Andy Nelson/Anna Behlmer/Ronald Judkins,War of the Worlds,FALSE,Other
2005,2006,78,VISUAL EFFECTS,VISUAL EFFECTS,Dean Wright/Bill Westenhofer/Jim Berney/Scott Farrar,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",FALSE,Other
2005,2006,78,VISUAL EFFECTS,VISUAL EFFECTS,Joe Letteri/Brian Van't Hul/Christian Rivers/Richard Taylor,King Kong,TRUE,Other
2005,2006,78,VISUAL EFFECTS,VISUAL EFFECTS,Dennis Muren/Pablo Helman/Randal M. Dutra/Daniel Sudick,War of the Worlds,FALSE,Other
2005,2006,78,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Larry McMurtry/Diana Ossana,Brokeback Mountain,TRUE,Writing (Adapted Screenplay)
2005,2006,78,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Dan Futterman,Capote,FALSE,Writing (Adapted Screenplay)
2005,2006,78,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Jeffrey Caine,The Constant Gardener,FALSE,Writing (Adapted Screenplay)
2005,2006,78,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Josh Olson,A History of Violence,FALSE,Writing (Adapted Screenplay)
2005,2006,78,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Tony Kushner/Eric Roth,Munich,FALSE,Writing (Adapted Screenplay)
2005,2006,78,WRITING (Original Screenplay),WRITING (Original Screenplay),Paul Haggis/Bobby Moresco,Crash,TRUE,Writing (Original Screenplay)
2005,2006,78,WRITING (Original Screenplay),WRITING (Original Screenplay),George Clooney/Grant Heslov,"Good Night, and Good Luck.",FALSE,Writing (Original Screenplay)
2005,2006,78,WRITING (Original Screenplay),WRITING (Original Screenplay),Woody Allen,Match Point,FALSE,Writing (Original Screenplay)
2005,2006,78,WRITING (Original Screenplay),WRITING (Original Screenplay),Noah Baumbach,The Squid and the Whale,FALSE,Writing (Original Screenplay)
2005,2006,78,WRITING (Original Screenplay),WRITING (Original Screenplay),Stephen Gaghan,Syriana,FALSE,Writing (Original Screenplay)
2005,2006,78,HONORARY AWARD,HONORARY AWARD,Robert Altman,,TRUE,Other
2005,2006,78,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,Gary Demos,,TRUE,Other
2005,2006,78,JOHN A. BONNER MEDAL OF COMMENDATION,JOHN A. BONNER MEDAL OF COMMENDATION,Don Hall,,TRUE,Other
2006,2007,79,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Blood Diamond,FALSE,Actor in a Leading Role
2006,2007,79,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Ryan Gosling,Half Nelson,FALSE,Actor in a Leading Role
2006,2007,79,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Peter O'Toole,Venus,FALSE,Actor in a Leading Role
2006,2007,79,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Will Smith,The Pursuit of Happyness,FALSE,Actor in a Leading Role
2006,2007,79,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Forest Whitaker,The Last King of Scotland,TRUE,Actor in a Leading Role
2006,2007,79,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Alan Arkin,Little Miss Sunshine,TRUE,Actor in a Supporting Role
2006,2007,79,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Jackie Earle Haley,Little Children,FALSE,Actor in a Supporting Role
2006,2007,79,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,Blood Diamond,FALSE,Actor in a Supporting Role
2006,2007,79,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Eddie Murphy,Dreamgirls,FALSE,Actor in a Supporting Role
2006,2007,79,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Mark Wahlberg,The Departed,FALSE,Actor in a Supporting Role
2006,2007,79,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Penélope Cruz,Volver,FALSE,Actress in a Leading Role
2006,2007,79,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,FALSE,Actress in a Leading Role
2006,2007,79,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Helen Mirren,The Queen,TRUE,Actress in a Leading Role
2006,2007,79,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Meryl Streep,The Devil Wears Prada,FALSE,Actress in a Leading Role
2006,2007,79,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Kate Winslet,Little Children,FALSE,Actress in a Leading Role
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Adriana Barraza,Babel,FALSE,Actress in a Supporting Role
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,FALSE,Actress in a Supporting Role
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,Little Miss Sunshine,FALSE,Actress in a Supporting Role
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,Dreamgirls,TRUE,Actress in a Supporting Role
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Rinko Kikuchi,Babel,FALSE,Actress in a Supporting Role
2006,2007,79,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,John Lasseter,Cars,FALSE,Other
2006,2007,79,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,George Miller,Happy Feet,TRUE,Other
2006,2007,79,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Gil Kenan,Monster House,FALSE,Other
2006,2007,79,ART DIRECTION,ART DIRECTION,John Myhre/Nancy Haigh,Dreamgirls,FALSE,Other
2006,2007,79,ART DIRECTION,ART DIRECTION,Jeannine Oppewall/Gretchen Rau/Leslie E. Rollins,The Good Shepherd,FALSE,Other
2006,2007,79,ART DIRECTION,ART DIRECTION,Eugenio Caballero/Pilar Revuelta,Pan's Labyrinth,TRUE,Other
2006,2007,79,ART DIRECTION,ART DIRECTION,Rick Heinrichs/Cheryl Carasik,Pirates of the Caribbean: Dead Man's Chest,FALSE,Other
2006,2007,79,ART DIRECTION,ART DIRECTION,Nathan Crowley/Julie Ochipinti,The Prestige,FALSE,Other
2006,2007,79,CINEMATOGRAPHY,CINEMATOGRAPHY,Vilmos Zsigmond,The Black Dahlia,FALSE,Other
2006,2007,79,CINEMATOGRAPHY,CINEMATOGRAPHY,Emmanuel Lubezki,Children of Men,FALSE,Other
2006,2007,79,CINEMATOGRAPHY,CINEMATOGRAPHY,Dick Pope,The Illusionist,FALSE,Other
2006,2007,79,CINEMATOGRAPHY,CINEMATOGRAPHY,Guillermo Navarro,Pan's Labyrinth,TRUE,Other
2006,2007,79,CINEMATOGRAPHY,CINEMATOGRAPHY,Wally Pfister,The Prestige,FALSE,Other
2006,2007,79,COSTUME DESIGN,COSTUME DESIGN,Yee Chung Man,Curse of the Golden Flower,FALSE,Other
2006,2007,79,COSTUME DESIGN,COSTUME DESIGN,Patricia Field,The Devil Wears Prada,FALSE,Other
2006,2007,79,COSTUME DESIGN,COSTUME DESIGN,Sharen Davis,Dreamgirls,FALSE,Other
2006,2007,79,COSTUME DESIGN,COSTUME DESIGN,Milena Canonero,Marie Antoinette,TRUE,Other
2006,2007,79,COSTUME DESIGN,COSTUME DESIGN,Consolata Boyle,The Queen,FALSE,Other
2006,2007,79,DIRECTING,DIRECTING,Alejandro González Iñárritu,Babel,FALSE,Directing
2006,2007,79,DIRECTING,DIRECTING,Martin Scorsese,The Departed,TRUE,Directing
2006,2007,79,DIRECTING,DIRECTING,Clint Eastwood,Letters from Iwo Jima,FALSE,Directing
2006,2007,79,DIRECTING,DIRECTING,Stephen Frears,The Queen,FALSE,Directing
2006,2007,79,DIRECTING,DIRECTING,Paul Greengrass,United 93,FALSE,Directing
2006,2007,79,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Amy Berg/Frank Donner,Deliver Us from Evil,FALSE,Other
2006,2007,79,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Davis Guggenheim,An Inconvenient Truth,TRUE,Other
2006,2007,79,DOCUMENTARY (Feature),DOCUMENTARY (Feature),James Longley/John Sinno,Iraq in Fragments,FALSE,Other
2006,2007,79,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Heidi Ewing/Rachel Grady,Jesus Camp,FALSE,Other
2006,2007,79,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Laura Poitras/Jocelyn Glatzer,"My Country, My Country",FALSE,Other
2006,2007,79,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Ruby Yang/Thomas Lennon,The Blood of Yingzhou District,TRUE,Other
2006,2007,79,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Leslie Iwerks/Mike Glad,Recycled Life,FALSE,Other
2006,2007,79,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Karen Goodman/Kirk Simon,Rehearsing a Dream,FALSE,Other
2006,2007,79,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Nathaniel Kahn/Susan Rose Behr,Two Hands,FALSE,Other
2006,2007,79,FILM EDITING,FILM EDITING,Stephen Mirrione/Douglas Crise,Babel,FALSE,Other
2006,2007,79,FILM EDITING,FILM EDITING,Steven Rosenblum,Blood Diamond,FALSE,Other
2006,2007,79,FILM EDITING,FILM EDITING,Alex Rodríguez/Alfonso Cuarón,Children of Men,FALSE,Other
2006,2007,79,FILM EDITING,FILM EDITING,Thelma Schoonmaker,The Departed,TRUE,Other
2006,2007,79,FILM EDITING,FILM EDITING,Clare Douglas/Christopher Rouse/Richard Pearson,United 93,FALSE,Other
2006,2007,79,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Denmark,After the Wedding,FALSE,Other
2006,2007,79,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Algeria,Days of Glory (Indigènes),FALSE,Other
2006,2007,79,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Germany,The Lives of Others,TRUE,Other
2006,2007,79,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Mexico,Pan's Labyrinth,FALSE,Other
2006,2007,79,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Canada,Water,FALSE,Other
2006,2007,79,MAKEUP,MAKEUP AND HAIRSTYLING,Aldo Signoretti/Vittorio Sodano,Apocalypto,FALSE,Other
2006,2007,79,MAKEUP,MAKEUP AND HAIRSTYLING,Kazuhiro Tsuji/Bill Corso,Click,FALSE,Other
2006,2007,79,MAKEUP,MAKEUP AND HAIRSTYLING,David Martí/Montse Ribé,Pan's Labyrinth,TRUE,Other
2006,2007,79,MUSIC (Original Score),MUSIC (Original Score),Gustavo Santaolalla,Babel,TRUE,Other
2006,2007,79,MUSIC (Original Score),MUSIC (Original Score),Thomas Newman,The Good German,FALSE,Other
2006,2007,79,MUSIC (Original Score),MUSIC (Original Score),Philip Glass,Notes on a Scandal,FALSE,Other
2006,2007,79,MUSIC (Original Score),MUSIC (Original Score),Javier Navarrete,Pan's Labyrinth,FALSE,Other
2006,2007,79,MUSIC (Original Score),MUSIC (Original Score),Alexandre Desplat,The Queen,FALSE,Other
2006,2007,79,MUSIC (Original Song),MUSIC (Original Song),Melissa Etheridge,An Inconvenient Truth,TRUE,Other
2006,2007,79,MUSIC (Original Song),MUSIC (Original Song),Henry Krieger/Scott Cutler/Anne Preven,Dreamgirls,FALSE,Other
2006,2007,79,MUSIC (Original Song),MUSIC (Original Song),Henry Krieger/Siedah Garrett,Dreamgirls,FALSE,Other
2006,2007,79,MUSIC (Original Song),MUSIC (Original Song),Randy Newman,Cars,FALSE,Other
2006,2007,79,MUSIC (Original Song),MUSIC (Original Song),Henry Krieger/Willie Reale,Dreamgirls,FALSE,Other
2006,2007,79,BEST PICTURE,BEST PICTURE,Alejandro González Iñárritu/Jon Kilik/Steve Golin,Babel,FALSE,Best Picture
2006,2007,79,BEST PICTURE,BEST PICTURE,Graham King,The Departed,TRUE,Best Picture
2006,2007,79,BEST PICTURE,BEST PICTURE,Clint Eastwood/Steven Spielberg/Robert Lorenz,Letters from Iwo Jima,FALSE,Best Picture
2006,2007,79,BEST PICTURE,BEST PICTURE,David T. Friendly/Peter Saraf/Marc Turtletaub,Little Miss Sunshine,FALSE,Best Picture
2006,2007,79,BEST PICTURE,BEST PICTURE,Andy Harries/Christine Langan/Tracey Seaward,The Queen,FALSE,Best Picture
2006,2007,79,SHORT FILM (Animated),SHORT FILM (Animated),Torill Kove,The Danish Poet,TRUE,Other
2006,2007,79,SHORT FILM (Animated),SHORT FILM (Animated),Gary Rydstrom,Lifted,FALSE,Other
2006,2007,79,SHORT FILM (Animated),SHORT FILM (Animated),Roger Allers/Don Hahn,The Little Matchgirl,FALSE,Other
2006,2007,79,SHORT FILM (Animated),SHORT FILM (Animated),Géza M. Tóth,Maestro,FALSE,Other
2006,2007,79,SHORT FILM (Animated),SHORT FILM (Animated),Chris Renaud/Michael Thurmeier,No Time for Nuts,FALSE,Other
2006,2007,79,SHORT FILM (Live Action),SHORT FILM (Live Action),Javier Fesser/Luis Manso,Binta and the Great Idea (Binta Y La Gran Idea),FALSE,Other
2006,2007,79,SHORT FILM (Live Action),SHORT FILM (Live Action),Borja Cobeaga,Éramos Pocos (One Too Many),FALSE,Other
2006,2007,79,SHORT FILM (Live Action),SHORT FILM (Live Action),Søren Pilmark/Kim Magnusson,Helmer & Son,FALSE,Other
2006,2007,79,SHORT FILM (Live Action),SHORT FILM (Live Action),Peter Templeman/Stuart Parkyn,The Saviour,FALSE,Other
2006,2007,79,SHORT FILM (Live Action),SHORT FILM (Live Action),Ari Sandel,West Bank Story,TRUE,Other
2006,2007,79,SOUND EDITING,SOUND EDITING,Sean McCormack/Kami Asgar,Apocalypto,FALSE,Other
2006,2007,79,SOUND EDITING,SOUND EDITING,Lon Bender,Blood Diamond,FALSE,Other
2006,2007,79,SOUND EDITING,SOUND EDITING,Alan Robert Murray/Bub Asman,Flags of Our Fathers,FALSE,Other
2006,2007,79,SOUND EDITING,SOUND EDITING,Alan Robert Murray/Bub Asman,Letters from Iwo Jima,TRUE,Other
2006,2007,79,SOUND EDITING,SOUND EDITING,Christopher Boyes/George Watters II,Pirates of the Caribbean: Dead Man's Chest,FALSE,Other
2006,2007,79,SOUND MIXING,SOUND MIXING,Kevin O'Connell/Greg P. Russell/Fernando Cámara,Apocalypto,FALSE,Other
2006,2007,79,SOUND MIXING,SOUND MIXING,Andy Nelson/Anna Behlmer/Ivan Sharrock,Blood Diamond,FALSE,Other
2006,2007,79,SOUND MIXING,SOUND MIXING,Michael Minkler/Bob Beemer/Willie Burton,Dreamgirls,TRUE,Other
2006,2007,79,SOUND MIXING,SOUND MIXING,John Reitz/Dave Campbell/Gregg Rudloff/Walt Martin,Flags of Our Fathers,FALSE,Other
2006,2007,79,SOUND MIXING,SOUND MIXING,Paul Massey/Christopher Boyes/Lee Orloff,Pirates of the Caribbean: Dead Man's Chest,FALSE,Other
2006,2007,79,VISUAL EFFECTS,VISUAL EFFECTS,John Knoll/Hal Hickel/Charles Gibson/Allen Hall,Pirates of the Caribbean: Dead Man's Chest,TRUE,Other
2006,2007,79,VISUAL EFFECTS,VISUAL EFFECTS,Boyd Shermis/Kim Libreri/Chas Jarrett/John Frazier,Poseidon,FALSE,Other
2006,2007,79,VISUAL EFFECTS,VISUAL EFFECTS,Mark Stetson/Neil Corbould/Richard R. Hoover/Jon Thum,Superman Returns,FALSE,Other
2006,2007,79,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Sacha Baron Cohen/Anthony Hines/Peter Baynham/Dan Mazer/Todd Phillips,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,FALSE,Writing (Adapted Screenplay)
2006,2007,79,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Alfonso Cuarón/Timothy J. Sexton/David Arata/Mark Fergus/Hawk Ostby,Children of Men,FALSE,Writing (Adapted Screenplay)
2006,2007,79,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),William Monahan,The Departed,TRUE,Writing (Adapted Screenplay)
2006,2007,79,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Todd Field/Tom Perrotta,Little Children,FALSE,Writing (Adapted Screenplay)
2006,2007,79,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Patrick Marber,Notes on a Scandal,FALSE,Writing (Adapted Screenplay)
2006,2007,79,WRITING (Original Screenplay),WRITING (Original Screenplay),Guillermo Arriaga,Babel,FALSE,Writing (Original Screenplay)
2006,2007,79,WRITING (Original Screenplay),WRITING (Original Screenplay),Iris Yamashita/Paul Haggis,Letters from Iwo Jima,FALSE,Writing (Original Screenplay)
2006,2007,79,WRITING (Original Screenplay),WRITING (Original Screenplay),Michael Arndt,Little Miss Sunshine,TRUE,Writing (Original Screenplay)
2006,2007,79,WRITING (Original Screenplay),WRITING (Original Screenplay),Guillermo del Toro,Pan's Labyrinth,FALSE,Writing (Original Screenplay)
2006,2007,79,WRITING (Original Screenplay),WRITING (Original Screenplay),Peter Morgan,The Queen,FALSE,Writing (Original Screenplay)
2006,2007,79,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,Sherry Lansing,,TRUE,Other
2006,2007,79,HONORARY AWARD,HONORARY AWARD,Ennio Morricone,,TRUE,Other
2006,2007,79,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,Ray Feeney,,TRUE,Other
2006,2007,79,AWARD OF COMMENDATION,AWARD OF COMMENDATION,Ioan Allen/J. Wayne Anderson/Mary Ann Anderson/Ted Costas/Paul R. Goldberg/Shawn Jones/Thomas Kuhn/Dr. Alan Masson/Colin Mossman/Martin Richards/Frank Ricotta/Richard C. Sehlin,,TRUE,Other
2006,2007,79,JOHN A. BONNER MEDAL OF COMMENDATION,JOHN A. BONNER MEDAL OF COMMENDATION,Richard Edlund,,TRUE,Other
2007,2008,80,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,George Clooney,Michael Clayton,FALSE,Actor in a Leading Role
2007,2008,80,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,There Will Be Blood,TRUE,Actor in a Leading Role
2007,2008,80,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Johnny Depp,Sweeney Todd The Demon Barber of Fleet Street,FALSE,Actor in a Leading Role
2007,2008,80,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Tommy Lee Jones,In the Valley of Elah,FALSE,Actor in a Leading Role
2007,2008,80,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Viggo Mortensen,Eastern Promises,FALSE,Actor in a Leading Role
2007,2008,80,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Casey Affleck,The Assassination of Jesse James by the Coward Robert Ford,FALSE,Actor in a Supporting Role
2007,2008,80,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Javier Bardem,No Country for Old Men,TRUE,Actor in a Supporting Role
2007,2008,80,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Charlie Wilson's War,FALSE,Actor in a Supporting Role
2007,2008,80,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Hal Holbrook,Into the Wild,FALSE,Actor in a Supporting Role
2007,2008,80,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Tom Wilkinson,Michael Clayton,FALSE,Actor in a Supporting Role
2007,2008,80,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth: The Golden Age,FALSE,Actress in a Leading Role
2007,2008,80,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Julie Christie,Away from Her,FALSE,Actress in a Leading Role
2007,2008,80,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Marion Cotillard,La Vie en Rose,TRUE,Actress in a Leading Role
2007,2008,80,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Laura Linney,The Savages,FALSE,Actress in a Leading Role
2007,2008,80,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Elliot Page,Juno,FALSE,Actress in a Leading Role
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,I'm Not There,FALSE,Actress in a Supporting Role
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Ruby Dee,American Gangster,FALSE,Actress in a Supporting Role
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Saoirse Ronan,Atonement,FALSE,Actress in a Supporting Role
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Amy Ryan,Gone Baby Gone,FALSE,Actress in a Supporting Role
2007,2008,80,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Tilda Swinton,Michael Clayton,TRUE,Actress in a Supporting Role
2007,2008,80,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Marjane Satrapi/Vincent Paronnaud,Persepolis,FALSE,Other
2007,2008,80,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Brad Bird,Ratatouille,TRUE,Other
2007,2008,80,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Ash Brannon/Chris Buck,Surf's Up,FALSE,Other
2007,2008,80,ART DIRECTION,ART DIRECTION,Arthur Max/Beth A. Rubino,American Gangster,FALSE,Other
2007,2008,80,ART DIRECTION,ART DIRECTION,Sarah Greenwood/Katie Spencer,Atonement,FALSE,Other
2007,2008,80,ART DIRECTION,ART DIRECTION,Dennis Gassner/Anna Pinnock,The Golden Compass,FALSE,Other
2007,2008,80,ART DIRECTION,ART DIRECTION,Dante Ferretti/Francesca Lo Schiavo,Sweeney Todd The Demon Barber of Fleet Street,TRUE,Other
2007,2008,80,ART DIRECTION,ART DIRECTION,Jack Fisk/Jim Erickson,There Will Be Blood,FALSE,Other
2007,2008,80,CINEMATOGRAPHY,CINEMATOGRAPHY,Roger Deakins,The Assassination of Jesse James by the Coward Robert Ford,FALSE,Other
2007,2008,80,CINEMATOGRAPHY,CINEMATOGRAPHY,Seamus McGarvey,Atonement,FALSE,Other
2007,2008,80,CINEMATOGRAPHY,CINEMATOGRAPHY,Janusz Kaminski,The Diving Bell and the Butterfly,FALSE,Other
2007,2008,80,CINEMATOGRAPHY,CINEMATOGRAPHY,Roger Deakins,No Country for Old Men,FALSE,Other
2007,2008,80,CINEMATOGRAPHY,CINEMATOGRAPHY,Robert Elswit,There Will Be Blood,TRUE,Other
2007,2008,80,COSTUME DESIGN,COSTUME DESIGN,Albert Wolsky,Across the Universe,FALSE,Other
2007,2008,80,COSTUME DESIGN,COSTUME DESIGN,Jacqueline Durran,Atonement,FALSE,Other
2007,2008,80,COSTUME DESIGN,COSTUME DESIGN,Alexandra Byrne,Elizabeth: The Golden Age,TRUE,Other
2007,2008,80,COSTUME DESIGN,COSTUME DESIGN,Marit Allen,La Vie en Rose,FALSE,Other
2007,2008,80,COSTUME DESIGN,COSTUME DESIGN,Colleen Atwood,Sweeney Todd The Demon Barber of Fleet Street,FALSE,Other
2007,2008,80,DIRECTING,DIRECTING,Julian Schnabel,The Diving Bell and the Butterfly,FALSE,Directing
2007,2008,80,DIRECTING,DIRECTING,Jason Reitman,Juno,FALSE,Directing
2007,2008,80,DIRECTING,DIRECTING,Tony Gilroy,Michael Clayton,FALSE,Directing
2007,2008,80,DIRECTING,DIRECTING,Joel Coen/Ethan Coen,No Country for Old Men,TRUE,Directing
2007,2008,80,DIRECTING,DIRECTING,Paul Thomas Anderson,There Will Be Blood,FALSE,Directing
2007,2008,80,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Charles Ferguson/Audrey Marrs,No End in Sight,FALSE,Other
2007,2008,80,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Richard E. Robbins,Operation Homecoming: Writing the Wartime Experience,FALSE,Other
2007,2008,80,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Michael Moore/Meghan O'Hara,Sicko,FALSE,Other
2007,2008,80,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Alex Gibney/Eva Orner,Taxi to the Dark Side,TRUE,Other
2007,2008,80,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Andrea Nix Fine/Sean Fine,War/Dance,FALSE,Other
2007,2008,80,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Cynthia Wade/Vanessa Roth,Freeheld,TRUE,Other
2007,2008,80,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Amanda Micheli/Isabel Vega,La Corona (The Crown),FALSE,Other
2007,2008,80,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Tim Sternberg/Francisco Bello,Salim Baba,FALSE,Other
2007,2008,80,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),James Longley,Sari's Mother,FALSE,Other
2007,2008,80,FILM EDITING,FILM EDITING,Christopher Rouse,The Bourne Ultimatum,TRUE,Other
2007,2008,80,FILM EDITING,FILM EDITING,Juliette Welfling,The Diving Bell and the Butterfly,FALSE,Other
2007,2008,80,FILM EDITING,FILM EDITING,Jay Cassidy,Into the Wild,FALSE,Other
2007,2008,80,FILM EDITING,FILM EDITING,Roderick Jaynes,No Country for Old Men,FALSE,Other
2007,2008,80,FILM EDITING,FILM EDITING,Dylan Tichenor,There Will Be Blood,FALSE,Other
2007,2008,80,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Israel,Beaufort,FALSE,Other
2007,2008,80,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Austria,The Counterfeiters,TRUE,Other
2007,2008,80,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Poland,Katyn,FALSE,Other
2007,2008,80,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Kazakhstan,Mongol,FALSE,Other
2007,2008,80,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Russia,12,FALSE,Other
2007,2008,80,MAKEUP,MAKEUP AND HAIRSTYLING,Didier Lavergne/Jan Archibald,La Vie en Rose,TRUE,Other
2007,2008,80,MAKEUP,MAKEUP AND HAIRSTYLING,Rick Baker/Kazuhiro Tsuji,Norbit,FALSE,Other
2007,2008,80,MAKEUP,MAKEUP AND HAIRSTYLING,Ve Neill/Martin Samuel,Pirates of the Caribbean: At World's End,FALSE,Other
2007,2008,80,MUSIC (Original Score),MUSIC (Original Score),Dario Marianelli,Atonement,TRUE,Other
